%time,t(ns),field.orientation.x,field.orientation.y,field.orientation.z,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,t(s)
1.63E+18,26819970048,0.008118448,-0.012361666,0.185539,0.001342121,0.634373605,-0.040840536,26.81997005
1.63E+18,26834190080,0.008120527,-0.012365817,0.185542201,0.00102599,0.63208586,-0.043099709,26.83419008
1.63E+18,26839980032,0.008116215,-0.012379021,0.185540034,-8.16E-05,0.633952498,-0.040593114,26.83998003
1.63E+18,26849990144,0.008110927,-0.012384225,0.185538855,0.000948574,0.634118855,-0.044827439,26.84999014
1.63E+18,26860080128,0.008106944,-0.012379428,0.185544618,0.001889741,0.634156108,-0.046503045,26.86008013
1.63E+18,26869990144,0.008109435,-0.012368696,0.18554855,0.001202972,0.632908344,-0.041400284,26.86999014
1.63E+18,26880050176,0.00810268,-0.012397617,0.185541074,0.001272062,0.634280622,-0.037105262,26.88005018
1.63E+18,26890000128,0.008098306,-0.012394651,0.185545265,0.001563666,0.636853158,-0.039247852,26.89000013
1.63E+18,26900020224,0.008091236,-0.012403997,0.185547813,0.000976217,0.635078132,-0.039060839,26.90002022
1.63E+18,26910010112,0.008092867,-0.012418675,0.18555009,0.001394342,0.63467586,-0.039224841,26.91001011
1.63E+18,26920020224,0.008102544,-0.012429267,0.185555899,0.001685099,0.635760903,-0.037909869,26.92002022
1.63E+18,26930880000,0.008104953,-0.012438688,0.185555171,-0.00033172,0.636775613,-0.033634003,26.93088
1.63E+18,26940080128,0.008099123,-0.012445113,0.185549216,-0.000484391,0.637177408,-0.037841253,26.94008013
1.63E+18,26950020096,0.008094638,-0.012446951,0.185546207,0.000284233,0.631890416,-0.042289063,26.9500201
1.63E+18,26970000128,0.008068933,-0.012477111,0.185538412,-0.00038928,0.632388473,-0.037287608,26.97000013
1.63E+18,26979970048,0.008074779,-0.012483582,0.185536049,0.000596733,0.636609137,-0.032270327,26.97997005
1.63E+18,26989990144,0.00807957,-0.012475096,0.185539389,0.001621507,0.636541784,-0.029799251,26.98999014
1.63E+18,27000010240,0.008085147,-0.012459541,0.185544894,0.001767383,0.633410871,-0.031520143,27.00001024
1.63E+18,27009960192,0.008101672,-0.01244546,0.185548168,0.00092142,0.630537927,-0.036555927,27.00996019
1.63E+18,27019960064,0.008106983,-0.012440594,0.18554915,0.000998713,0.629573762,-0.042911164,27.01996006
1.63E+18,27030110208,0.008104334,-0.012436551,0.185552491,0.001400525,0.63038528,-0.0425286,27.03011021
1.63E+18,27040100096,0.008114379,-0.012437355,0.185554709,0.000760896,0.629240453,-0.044514611,27.0401001
1.63E+18,27050010112,0.008130572,-0.012439614,0.185556597,0.001289922,0.6310606,-0.048168987,27.05001011
1.63E+18,27060020224,0.008149144,-0.012433424,0.185558031,0.000322412,0.635492563,-0.0410382,27.06002022
1.63E+18,27070030080,0.008169179,-0.012417813,0.185553127,-0.000604629,0.635669708,-0.038219679,27.07003008
1.63E+18,27080070144,0.008145174,-0.012425694,0.185534488,-0.000529814,0.634172499,-0.043473426,27.08007014
1.63E+18,27090000128,0.00813122,-0.012422492,0.185529199,-0.000424844,0.634595931,-0.046466798,27.09000013
1.63E+18,27100030208,0.008120745,-0.012424248,0.185524688,-0.00019494,0.633466482,-0.044321571,27.10003021
1.63E+18,27110000128,0.008111416,-0.012435116,0.185522199,0.000220314,0.632520318,-0.043169688,27.11000013
1.63E+18,27119990016,0.008095781,-0.012458262,0.185519768,-4.41E-05,0.629329264,-0.043759793,27.11999002
1.63E+18,27130010112,0.008076724,-0.01247596,0.185515642,-2.22E-05,0.629409015,-0.042301998,27.13001011
1.63E+18,27139990016,0.008063414,-0.012494755,0.185517597,0.001696381,0.635230303,-0.042595185,27.13999002
1.63E+18,27149970176,0.008064271,-0.012506277,0.185524064,0.002002378,0.636246383,-0.044916127,27.14997018
1.63E+18,27159990016,0.008069253,-0.012508632,0.185528901,0.001370662,0.635106683,-0.043997217,27.15999002
1.63E+18,27170040064,0.008062371,-0.012515508,0.185533086,0.001594961,0.637178957,-0.042714547,27.17004006
1.63E+18,27180060160,0.008051765,-0.012511886,0.185536234,0.000962893,0.636663139,-0.042724848,27.18006016
1.63E+18,27190000128,0.008042919,-0.012502953,0.185535199,0.000193889,0.636566341,-0.041093457,27.19000013
1.63E+18,27199970048,0.008039844,-0.012497194,0.185533766,0.000425478,0.632516801,-0.038505629,27.19997005
1.63E+18,27210020096,0.00803662,-0.012487241,0.185533579,0.000625972,0.629256666,-0.037693553,27.2100201
1.63E+18,27220010240,0.008029154,-0.012472792,0.185533136,0.000444078,0.63215071,-0.039911412,27.22001024
1.63E+18,27230060032,0.008028288,-0.012472313,0.185536146,0.002007417,0.632650673,-0.039344292,27.23006003
1.63E+18,27240000000,0.008026278,-0.012481331,0.185546477,0.002813964,0.635999262,-0.039774269,27.24
1.63E+18,27249970176,0.008005083,-0.012497369,0.185554064,0.001831646,0.639065981,-0.039919201,27.24997018
1.63E+18,27260010240,0.007977747,-0.012512195,0.185559888,0.001889058,0.636408448,-0.040380467,27.26001024
1.63E+18,27271600128,0.007959383,-0.012526325,0.185565185,0.001493841,0.63412714,-0.041609265,27.27160013
1.63E+18,27279960064,0.007919426,-0.012480004,0.185549998,0.000241632,0.63443476,-0.039743494,27.27996006
1.63E+18,27290010112,0.007917333,-0.012475459,0.185542611,-0.001284088,0.629452884,-0.041127283,27.29001011
1.63E+18,27300160000,0.007924962,-0.012463487,0.185537579,0.000472397,0.62256068,-0.042661656,27.30016
1.63E+18,27309990144,0.00794002,-0.01245171,0.185541113,0.001548668,0.62533015,-0.033742234,27.30999014
1.63E+18,27319990016,0.007948741,-0.012444922,0.185545432,0.001537574,0.629232705,-0.026159741,27.31999002
1.63E+18,27330100224,0.00794631,-0.012444707,0.185550078,0.00162399,0.638433814,-0.027339684,27.33010022
1.63E+18,27340010240,0.007930026,-0.012452378,0.185553875,0.001353863,0.646840215,-0.03156608,27.34001024
1.63E+18,27351920128,0.007914128,-0.012461323,0.18555695,0.001285082,0.6453197,-0.034991369,27.35192013
1.63E+18,27360030208,0.007912813,-0.012463317,0.185558977,0.000710086,0.635674238,-0.034430739,27.36003021
1.63E+18,27370030080,0.007911443,-0.012457568,0.185556693,-0.00030365,0.62399888,-0.045506325,27.37003008
1.63E+18,27380010240,0.007910396,-0.012460805,0.185549429,-0.001246156,0.613290727,-0.057001047,27.38001024
1.63E+18,27389980160,0.007915369,-0.012466271,0.185540918,-0.000923795,0.598996997,-0.077145107,27.38998016
1.63E+18,27400030208,0.007924551,-0.012449613,0.185536543,0.000129119,0.609350264,-0.105288684,27.40003021
1.63E+18,27410020096,0.007933714,-0.012429169,0.18553433,0.000108051,0.619734704,-0.110414281,27.4100201
1.63E+18,27420010240,0.007939761,-0.012426042,0.185532367,0.000287214,0.617889702,-0.103651971,27.42001024
1.63E+18,27430240256,0.007943921,-0.012429769,0.185530399,0.000244364,0.638480783,-0.084584862,27.43024026
1.63E+18,27440030208,0.007945975,-0.012418679,0.185531192,0.001305545,0.644696414,-0.046181485,27.44003021
1.63E+18,27450050048,0.007951911,-0.012404408,0.185538331,0.002228538,0.665756524,-0.026991118,27.45005005
1.63E+18,27460010240,0.007953429,-0.012394542,0.185543441,0.001512678,0.678316176,0.013050734,27.46001024
1.63E+18,27470000128,0.007942058,-0.012382707,0.185549213,0.001973209,0.677855194,0.043501545,27.47000013
1.63E+18,27479950080,0.00791635,-0.012332085,0.18553533,0.001171297,0.678837836,0.053208098,27.47995008
1.63E+18,27490150144,0.007904909,-0.012344754,0.185535849,0.00078364,0.670337617,0.071990371,27.49015014
1.63E+18,27499920128,0.007897893,-0.012344339,0.185539648,0.001582542,0.648667812,0.030539403,27.49992013
1.63E+18,27510030080,0.007881734,-0.012354337,0.185544162,0.001585373,0.628876805,0.006964924,27.51003008
1.63E+18,27520010240,0.007864255,-0.012390257,0.185548918,0.0015417,0.591434896,-0.038945306,27.52001024
1.63E+18,27529990144,0.007864845,-0.012416642,0.185549813,2.99E-05,0.582539141,-0.09344995,27.52999014
1.63E+18,27540020224,0.007881548,-0.012425602,0.185539265,-0.002249978,0.579925776,-0.113075472,27.54002022
1.63E+18,27550340096,0.007903841,-0.012433874,0.185527341,-0.001182581,0.586124182,-0.14779973,27.5503401
1.63E+18,27559990016,0.007908752,-0.01244133,0.185525501,0.001137866,0.603535533,-0.144834071,27.55999002
1.63E+18,27570000128,0.007902414,-0.012441585,0.18553113,0.001839629,0.627785325,-0.130000129,27.57000013
1.63E+18,27579990016,0.007903146,-0.012437361,0.185535124,0.001188642,0.651470184,-0.118269227,27.57999002
1.63E+18,27591570176,0.007898579,-0.012445132,0.185538522,0.001551133,0.668507874,-0.085716411,27.59157018
1.63E+18,27600080128,0.007893003,-0.012465856,0.185545639,0.002356849,0.684690773,-0.06658835,27.60008013
1.63E+18,27609970176,0.007881923,-0.012485419,0.18555505,0.002667543,0.680159271,-0.033169504,27.60997018
1.63E+18,27619990016,0.007857946,-0.01249301,0.185561598,0.001218146,0.66405648,0.002791719,27.61999002
1.63E+18,27630130176,0.00784458,-0.012497275,0.185558265,-0.000648687,0.647893846,0.029902507,27.63013018
1.63E+18,27640210176,0.007848912,-0.01249589,0.185552049,-0.000261715,0.629408777,0.047858022,27.64021018
1.63E+18,27653760000,0.007860183,-0.012488395,0.185548451,-8.44E-05,0.612998188,0.044060998,27.65376
1.63E+18,27659960064,0.007868458,-0.012489161,0.185546157,0.000378763,0.601698816,0.034130685,27.65996006
1.63E+18,27669960192,0.007857783,-0.012501606,0.185543863,1.13E-05,0.593255103,0.016772112,27.66996019
1.63E+18,27679990016,0.007899807,-0.012505349,0.185527222,0.000651371,0.592300713,-0.010818996,27.67999002
1.63E+18,27690080256,0.007896984,-0.01251076,0.185531275,0.001490649,0.605441153,-0.039146643,27.69008026
1.63E+18,27699990016,0.007891154,-0.012509006,0.18553285,0.000620803,0.62764895,-0.062362231,27.69999002
1.63E+18,27710120192,0.007892891,-0.012505207,0.185533833,0.001079875,0.636954963,-0.090038642,27.71012019
1.63E+18,27720090112,0.007889879,-0.012505541,0.185536255,0.000977593,0.643961966,-0.107311316,27.72009011
1.63E+18,27730040064,0.007883159,-0.012507039,0.185534883,-7.99E-06,0.658591986,-0.112364486,27.73004006
1.63E+18,27739970048,0.00788107,-0.012507547,0.185529846,-0.000497206,0.669745862,-0.100315273,27.73997005
1.63E+18,27750000128,0.007870511,-0.012515559,0.185524873,-0.000454947,0.662387788,-0.084907696,27.75000013
1.63E+18,27759980032,0.0078592,-0.012518666,0.185517942,-0.00075513,0.655551255,-0.07451921,27.75998003
1.63E+18,27770010112,0.007848095,-0.012519406,0.185514283,0.000280586,0.646486998,-0.051004928,27.77001011
1.63E+18,27779970048,0.007837054,-0.012527172,0.185515526,0.001275951,0.633269489,-0.019313868,27.77997005
1.63E+18,27789980160,0.007823768,-0.012532164,0.185521285,0.002128147,0.62785852,0.012606318,27.78998016
1.63E+18,27800000000,0.007804254,-0.012533985,0.185530256,0.002457437,0.622540474,0.027430162,27.8
1.63E+18,27809980160,0.007784983,-0.012529768,0.185538773,0.002342476,0.613111615,0.038625684,27.80998016
1.63E+18,27830150144,0.007761726,-0.012542272,0.185540149,0.000252026,0.614018857,0.028950613,27.83015014
1.63E+18,27840080128,0.007769215,-0.012541222,0.185539426,0.000664881,0.615116239,0.009213918,27.84008013
1.63E+18,27849990144,0.007771844,-0.012541997,0.185539359,0.000684475,0.624018371,-0.022985743,27.84999014
1.63E+18,27860020224,0.007765238,-0.012548224,0.185541843,0.001356938,0.633514345,-0.067597285,27.86002022
1.63E+18,27869980160,0.007754856,-0.012563553,0.185546416,0.001563355,0.641760111,-0.102430671,27.86998016
1.63E+18,27880030208,0.007749538,-0.012428647,0.185529645,0.001184445,0.645537019,-0.120568268,27.88003021
1.63E+18,27889990144,0.007731901,-0.012436295,0.18553233,0.00129411,0.645130336,-0.135075912,27.88999014
1.63E+18,27900340224,0.007724918,-0.012432993,0.185536065,0.001335991,0.642653763,-0.144172773,27.90034022
1.63E+18,27910050048,0.007724921,-0.012424851,0.185536333,0.000434618,0.629544914,-0.13727951,27.91005005
1.63E+18,27920040192,0.007727872,-0.01241036,0.185536801,0.000966711,0.615332007,-0.115321457,27.92004019
1.63E+18,27930310144,0.007742959,-0.012391084,0.185538313,0.000931603,0.613587379,-0.087519988,27.93031014
1.63E+18,27939970048,0.007753298,-0.012381364,0.18554211,0.001792048,0.6238693,-0.055068661,27.93997005
1.63E+18,27949980160,0.007745232,-0.012380069,0.185547741,0.001231242,0.633565366,-0.014964683,27.94998016
1.63E+18,27959970048,0.007733071,-0.012383358,0.185545193,-0.0004522,0.625262439,0.006334426,27.95997005
1.63E+18,27970090240,0.007724948,-0.012393487,0.185540872,9.17E-05,0.616908908,0.015328487,27.97009024
1.63E+18,27979950080,0.007717465,-0.01239943,0.185540544,0.00068671,0.620816171,0.02879235,27.97995008
1.63E+18,27990020096,0.007717167,-0.012400728,0.185540739,0.000647427,0.615992785,0.023803573,27.9900201
1.63E+18,28000060160,0.007726491,-0.012398648,0.185540344,0.000532255,0.614160895,-0.007275821,28.00006016
1.63E+18,28009980160,0.007732867,-0.012398858,0.185538705,3.33E-05,0.618343651,-0.041045006,28.00998016
1.63E+18,28019980032,0.007731525,-0.012420631,0.185533193,-0.000878542,0.628020465,-0.066768162,28.01998003
1.63E+18,28030730240,0.00773342,-0.012435854,0.185522648,-0.001667043,0.641194701,-0.088785425,28.03073024
1.63E+18,28041800192,0.007743698,-0.012429461,0.185514863,-0.000422592,0.651580513,-0.1119674,28.04180019
1.63E+18,28049980160,0.00775495,-0.012422044,0.185511657,6.99E-05,0.656754434,-0.117526732,28.04998016
1.63E+18,28059980032,0.007759587,-0.012419221,0.185508386,-0.000339198,0.644672573,-0.113567337,28.05998003
1.63E+18,28069980160,0.007761496,-0.012409912,0.185499495,-0.001768074,0.631373465,-0.112271272,28.06998016
1.63E+18,28080010240,0.00781355,-0.012286184,0.185467575,-0.001675313,0.623375416,-0.09095265,28.08001024
1.63E+18,28090030080,0.007822709,-0.012269428,0.185460518,-0.000537629,0.619932115,-0.054089833,28.09003008
1.63E+18,28100060160,0.007828645,-0.012259617,0.185453718,-0.000942138,0.621272564,-0.00849715,28.10006016
1.63E+18,28110030080,0.007836188,-0.012254361,0.185446391,-0.000775349,0.627401888,0.013844064,28.11003008
1.63E+18,28119960064,0.007851175,-0.012241479,0.185440702,-0.000363274,0.611568272,-0.003390929,28.11996006
1.63E+18,28130070016,0.007863896,-0.012240988,0.185435855,-0.000490427,0.615207136,0.02406601,28.13007002
1.63E+18,28140060160,0.00786851,-0.012254334,0.185428515,-0.00108144,0.645148933,0.067484729,28.14006016
1.63E+18,28149960192,0.007859751,-0.012283257,0.185420124,-0.000989533,0.653617501,0.070166171,28.14996019
1.63E+18,28160050176,0.007855517,-0.012326833,0.185413746,0.000810214,0.6523664,-0.008072942,28.16005018
1.63E+18,28180030208,0.007873213,-0.012318063,0.185413417,0.000345628,0.634256363,-0.028842853,28.18003021
1.63E+18,28190040064,0.007885525,-0.012309016,0.185412633,0.000770153,0.635542572,-0.070358954,28.19004006
1.63E+18,28200010240,0.007895153,-0.012306053,0.185417537,0.001789191,0.635203123,-0.113010079,28.20001024
1.63E+18,28210070016,0.00790755,-0.012295403,0.185419633,0.00029046,0.638032854,-0.137864083,28.21007002
1.63E+18,28220040192,0.007920035,-0.012281222,0.185413357,-0.00115184,0.649377584,-0.144529283,28.22004019
1.63E+18,28233900032,0.007901879,-0.012257938,0.18540115,0.000289595,0.6533373,-0.149937868,28.23390003
1.63E+18,28253950208,0.007897772,-0.01225259,0.185403249,0.001478992,0.65222156,-0.105979308,28.25395021
1.63E+18,28259980032,0.007898932,-0.01226658,0.185408668,0.00168011,0.621634007,-0.076328591,28.25998003
1.63E+18,28269970176,0.007898757,-0.01227328,0.185409514,0.000252573,0.624827802,-0.055398956,28.26997018
1.63E+18,28281570048,0.007931642,-0.012597972,0.18541559,0.000437649,0.616520166,0.010598459,28.28157005
1.63E+18,28292130048,0.007923927,-0.012594833,0.185418148,0.001422222,0.60288161,0.023158986,28.29213005
1.63E+18,28300140032,0.007911479,-0.012594153,0.185419005,0.000292566,0.615436614,0.033781737,28.30014003
1.63E+18,28310020096,0.007890073,-0.012609322,0.185413835,-0.000712165,0.620196223,0.044236459,28.3100201
1.63E+18,28319980032,0.007878401,-0.012612005,0.185408474,-3.66E-05,0.638349473,0.056489337,28.31998003
1.63E+18,28330170112,0.007874632,-0.012602059,0.185406718,0.000466208,0.651437104,0.077800781,28.33017011
1.63E+18,28339980032,0.007865062,-0.012610899,0.185408678,0.001509188,0.663727582,0.046448272,28.33998003
1.63E+18,28349990144,0.007853602,-0.012625476,0.185416392,0.002385065,0.673605978,0.014308075,28.34999014
1.63E+18,28360020224,0.007843379,-0.012639528,0.185423059,0.001727988,0.659553587,-0.006622413,28.36002022
1.63E+18,28370060032,0.007843685,-0.012658569,0.185429455,0.002002409,0.643967688,-0.084997527,28.37006003
1.63E+18,28399990016,0.007843152,-0.012679305,0.185414261,-0.00038844,0.590937972,-0.150756925,28.39999002
1.63E+18,28409970176,0.007840382,-0.012675207,0.18541178,0.000171846,0.609754384,-0.155331135,28.40997018
1.63E+18,28419970048,0.007836081,-0.012659023,0.185409308,0.000159287,0.606955171,-0.149299607,28.41997005
1.63E+18,28430020096,0.007847352,-0.012644211,0.1854101,0.001149594,0.612606823,-0.130020678,28.4300201
1.63E+18,28439980032,0.007865674,-0.01263729,0.185415068,0.001792357,0.626730978,-0.076561548,28.43998003
1.63E+18,28450010112,0.007875884,-0.012640676,0.185422715,0.002282119,0.637078524,-0.067870311,28.45001011
1.63E+18,28469980160,0.007874846,-0.012664439,0.185425313,0.000849499,0.641865075,0.031787295,28.46998016
1.63E+18,28479970048,0.007943995,-0.012867727,0.18544036,0.001558964,0.650147796,0.031984128,28.47997005
1.63E+18,28489990144,0.00794676,-0.012859147,0.185441477,0.00015417,0.649848938,0.071773894,28.48999014
1.63E+18,28500000256,0.007949567,-0.012859645,0.185434672,-0.001049963,0.637339473,0.056302175,28.50000026
1.63E+18,28510030080,0.007945651,-0.012870957,0.185429365,0.000258039,0.628848076,0.026269907,28.51003008
1.63E+18,28519990016,0.00794523,-0.012880962,0.18543132,0.001204076,0.632549942,0.008571664,28.51999002
1.63E+18,28530080256,0.007952012,-0.012897154,0.185431108,-2.06E-05,0.620942473,-0.021998176,28.53008026
1.63E+18,28540000256,0.007949976,-0.012915368,0.185427757,0.000314962,0.614722967,-0.05194528,28.54000026
1.63E+18,28550060032,0.007951315,-0.012927373,0.185432523,0.002474971,0.616480947,-0.088642247,28.55006003
1.63E+18,28560000000,0.007957094,-0.012934397,0.185444094,0.002940418,0.616012573,-0.104922734,28.56
1.63E+18,28570010112,0.007956761,-0.012943374,0.185451937,0.001738938,0.618837059,-0.121681504,28.57001011
1.63E+18,28579980032,0.007959913,-0.012954607,0.185455721,0.00145221,0.621290386,-0.13563782,28.57998003
1.63E+18,28590060032,0.007968369,-0.012960495,0.185460357,0.001461722,0.627888143,-0.128479421,28.59006003
1.63E+18,28600000000,0.007969352,-0.012968152,0.185462771,0.00090206,0.632445216,-0.108049065,28.6
1.63E+18,28609980160,0.007965686,-0.012970531,0.185463948,0.000850184,0.635602891,-0.088882826,28.60998016
1.63E+18,28619950080,0.00795977,-0.012962318,0.185464481,0.000679129,0.652299166,-0.061310936,28.61995008
1.63E+18,28630070016,0.007947168,-0.012961845,0.185466516,0.0012316,0.651585162,-0.017995069,28.63007002
1.63E+18,28640470016,0.007932755,-0.012963015,0.185466915,0.00032702,0.640075386,0.001950868,28.64047002
1.63E+18,28653920256,0.007940107,-0.012978467,0.185467814,0.00117097,0.62661761,0.03997745,28.65392026
1.63E+18,28670380032,0.007932845,-0.012997933,0.185467148,0.000216339,0.621695459,0.037984725,28.67038003
1.63E+18,28680010240,0.007943658,-0.012925205,0.185460463,0.00053127,0.628022969,0.029291622,28.68001024
1.63E+18,28690460160,0.007946266,-0.012935377,0.185460061,0.000467973,0.630135894,0.011856638,28.69046016
1.63E+18,28700000256,0.007957424,-0.012940687,0.185459266,0.000608339,0.627740502,-0.008652606,28.70000026
1.63E+18,28710060032,0.007965342,-0.012937409,0.185458807,0.000300914,0.625482976,-0.039003264,28.71006003
1.63E+18,28719970048,0.007969684,-0.012932028,0.185454099,-0.000632985,0.629805088,-0.071795262,28.71997005
1.63E+18,28730140160,0.007964078,-0.012936839,0.185446836,-0.00069058,0.630712152,-0.0882385,28.73014016
1.63E+18,28740450048,0.007961447,-0.01294697,0.185445194,0.001012793,0.633990943,-0.107023858,28.74045005
1.63E+18,28753420032,0.007958401,-0.012958087,0.185452382,0.002632331,0.644179523,-0.12000642,28.75342003
1.63E+18,28760030208,0.007956063,-0.012963658,0.185460622,0.001637574,0.64028883,-0.114346787,28.76003021
1.63E+18,28770110208,0.007957012,-0.012968245,0.185458001,-0.000580246,0.638774097,-0.103011496,28.77011021
1.63E+18,28800000000,0.007952527,-0.012974148,0.185454597,0.000428858,0.63381952,-0.027815266,28.8
1.63E+18,28810000128,0.007956376,-0.012953828,0.185452518,-2.52E-05,0.633442998,-0.004494791,28.81000013
1.63E+18,28820000256,0.007957076,-0.01294143,0.185450892,0.00087453,0.630102515,0.012367746,28.82000026
1.63E+18,28830040064,0.007957054,-0.012925111,0.18545555,0.001797956,0.623019159,0.023504755,28.83004006
1.63E+18,28840760064,0.007960553,-0.012899911,0.18545884,0.000643243,0.62052393,0.022443805,28.84076006
1.63E+18,28849960192,0.007966074,-0.012889249,0.185454986,-0.000290486,0.616181195,0.016609184,28.84996019
1.63E+18,28860140032,0.007969921,-0.012882375,0.185454531,0.001331462,0.617989838,0.005438946,28.86014003
1.63E+18,28869970176,0.007986838,-0.012872547,0.185461924,0.002245171,0.627296209,-0.016228192,28.86997018
1.63E+18,28880080128,0.00800155,-0.012539674,0.185445433,0.001133084,0.636396587,-0.040842891,28.88008013
1.63E+18,28890010112,0.008012061,-0.012538224,0.185446869,0.00086761,0.642286479,-0.061439995,28.89001011
1.63E+18,28900050176,0.008019666,-0.012536509,0.185448044,0.000600995,0.642789185,-0.077172048,28.90005018
1.63E+18,28909970176,0.008019583,-0.01253296,0.185445233,-3.08E-05,0.638602674,-0.09563642,28.90997018
1.63E+18,28919960064,0.007998927,-0.0125375,0.185444913,0.001036986,0.636156261,-0.109444544,28.91996006
1.63E+18,28930020096,0.007980553,-0.012539742,0.185446294,0.000729222,0.629908264,-0.111472487,28.9300201
1.63E+18,28940020224,0.007970559,-0.012545247,0.185444202,2.70E-06,0.624041021,-0.101340391,28.94002022
1.63E+18,28950050048,0.007965215,-0.012556258,0.185441121,0.000136298,0.621592283,-0.08166986,28.95005005
1.63E+18,28960000000,0.007958432,-0.01255877,0.185438963,0.00013958,0.623269916,-0.060295794,28.96
1.63E+18,28972970240,0.007942054,-0.012563135,0.185435304,-0.000177293,0.626543403,-0.037436366,28.97297024
1.63E+18,28980090112,0.007919968,-0.012566451,0.185432958,0.000541751,0.623535752,-0.014805841,28.98009011
1.63E+18,28990070016,0.007907205,-0.012558225,0.185434475,0.001040448,0.623895109,0.002548322,28.99007002
1.63E+18,29000000000,0.007912276,-0.012546784,0.185436575,0.000954143,0.626954794,0.012652608,29
1.63E+18,29010030080,0.00791194,-0.012537314,0.185435798,-1.77E-05,0.630261958,0.013199614,29.01003008
1.63E+18,29020040192,0.007916595,-0.012527234,0.185430766,-0.000487068,0.63685441,0.007814835,29.02004019
1.63E+18,29030160128,0.007934051,-0.012524521,0.185424937,-0.000557951,0.643178701,-0.002818226,29.03016013
1.63E+18,29040110080,0.007943328,-0.012527313,0.185421593,0.000529503,0.642496109,-0.021490777,29.04011008
1.63E+18,29049960192,0.007944667,-0.012519095,0.185424216,0.001195363,0.638800979,-0.040493734,29.04996019
1.63E+18,29060050176,0.007942113,-0.012516135,0.18542278,-0.000126423,0.639019608,-0.055773497,29.06005018
1.63E+18,29070060032,0.007930548,-0.012505605,0.185421028,0.000632895,0.634855449,-0.072362065,29.07006003
1.63E+18,29080120064,0.007898514,-0.012142672,0.185399473,0.000484563,0.626359463,-0.091422349,29.08012006
1.63E+18,29089970176,0.007914369,-0.012130143,0.185399082,0.000702866,0.623111606,-0.10117586,29.08997018
1.63E+18,29100150016,0.007935832,-0.012125346,0.185398421,0.00013847,0.620605052,-0.098398708,29.10015002
1.63E+18,29110050048,0.0079473,-0.012130138,0.185396449,0.000598033,0.620828331,-0.08741454,29.11005005
1.63E+18,29119980032,0.007950576,-0.012136825,0.185398012,0.000825091,0.629066527,-0.068545498,29.11998003
1.63E+18,29130150144,0.00794831,-0.01213517,0.185391996,-0.001491564,0.635473609,-0.049896542,29.13015014
1.63E+18,29140030208,0.007944251,-0.012130139,0.185381534,-0.001091132,0.637215674,-0.0341192,29.14003021
1.63E+18,29150000128,0.00794938,-0.01212274,0.185374668,-0.000895698,0.640466571,-0.018980389,29.15000013
1.63E+18,29159970048,0.007963112,-0.012112835,0.185363612,-0.001955242,0.641724467,-0.004149173,29.15997005
1.63E+18,29169970176,0.007969076,-0.012111666,0.185353077,-0.000958301,0.642030299,0.005941452,29.16997018
1.63E+18,29179940096,0.00796684,-0.01212283,0.185348686,4.73E-05,0.641900837,0.006172012,29.1799401
1.63E+18,29190000128,0.007973177,-0.012127823,0.185346978,0.000484192,0.637110531,0.005525888,29.19000013
1.63E+18,29200020224,0.007977636,-0.012131542,0.185346777,0.000558217,0.635522962,0.001813124,29.20002022
1.63E+18,29209990144,0.007967777,-0.012142989,0.185344222,-0.000292543,0.634759068,-0.018892881,29.20999014
1.63E+18,29220010240,0.007962769,-0.012152228,0.185339311,-0.000182411,0.631941617,-0.041931421,29.22001024
1.63E+18,29230130176,0.007962139,-0.012157058,0.185337017,0.000229275,0.627319157,-0.059348147,29.23013018
1.63E+18,29240010240,0.00796638,-0.012156039,0.185333091,-0.000569913,0.625512362,-0.073500745,29.24001024
1.63E+18,29250080256,0.007976824,-0.012143403,0.185327272,-0.000203015,0.627527773,-0.082204491,29.25008026
1.63E+18,29261620224,0.007985287,-0.01213011,0.185326231,0.000658568,0.626978636,-0.088112824,29.26162022
1.63E+18,29270020096,0.007990042,-0.012126765,0.185324596,-8.60E-05,0.629996121,-0.089789405,29.2700201
1.63E+18,29279980032,0.007990796,-0.012044355,0.185315368,-0.000107416,0.633634508,-0.085072488,29.27998003
1.63E+18,29290020096,0.007999747,-0.012037007,0.185318313,0.002078025,0.633268654,-0.07070712,29.2900201
1.63E+18,29300110080,0.008002181,-0.012020972,0.185328203,0.002722563,0.634553909,-0.053009432,29.30011008
1.63E+18,29310060032,0.007993189,-0.012006497,0.185335022,0.001514112,0.636533141,-0.035581924,29.31006003
1.63E+18,29319980032,0.007988589,-0.012011506,0.185337899,0.001098732,0.633713782,-0.020945398,29.31998003
1.63E+18,29330470144,0.007993899,-0.012017783,0.185340509,0.001152687,0.631194055,-0.010280098,29.33047014
1.63E+18,29340010240,0.008003277,-0.012022584,0.185340174,8.32E-05,0.632781804,-0.003600462,29.34001024
1.63E+18,29349980160,0.008001613,-0.01202777,0.185338927,0.00089213,0.635341465,-0.003694389,29.34998016
1.63E+18,29360010240,0.007993124,-0.012037256,0.185342915,0.001501757,0.631732464,-0.009807549,29.36001024
1.63E+18,29370020096,0.007982517,-0.012052429,0.185344283,0.00060621,0.62850982,-0.018330203,29.3700201
1.63E+18,29385940224,0.007980413,-0.012058579,0.185344476,0.000807489,0.628182948,-0.026637118,29.38594022
1.63E+18,29389990144,0.007985182,-0.012059652,0.185346174,0.00111679,0.628844857,-0.031237902,29.38999014
